id,name,position,team,total_points,projected_total_points,rank
2567213,Hakeem Valles,TE,None,0.0,0.0,168
14007,Lance Kendricks,TE,None,0.0,0.0,169
13726,Logan Paulsen,TE,HOU,0.0,0.0,170
3043216,Justin Davis,RB,None,0.0,0.0,260
4411192,Brandon Dillon,TE,MIN,1.1,0.0,111
2586703,Tevin Jones,WR,None,0.0,0.0,317
3054970,Chris Thompson,WR,SF,0.0,0.0,318
2977629,Amara Darboh,WR,CAR,0.0,0.0,319
4249496,Alexander Hollins,WR,CLE,0.0,0.0,320
2969241,Ben Braunecker,TE,None,0.0,0.0,171
2971426,Sean Culkin,TE,KC,0.0,0.0,172
3066147,Jawill Davis,WR,GB,0.0,0.0,321
3129455,Donnie Ernsberger,TE,None,0.0,0.0,173
3051711,Matt Dayes,RB,None,0.0,0.0,261
2971280,Evan Baylis,TE,ARI,0.0,0.0,174
2508328,Brian Parker,TE,NO,0.0,0.0,175
17391,Scott Simonson,TE,NYG,0.0,0.0,176
3928461,De'Lance Turner,RB,None,0.0,0.0,262
3930097,Farrod Green,TE,IND,0.0,0.0,177
3117131,Detrez Newsome,RB,None,0.0,0.0,263
14914,Brian Quick,WR,None,0.0,0.0,322
2566659,Seth DeValve,TE,ARI,0.0,0.0,178
4329491,Jalen Tolliver,WR,KC,0.0,0.0,323
3039968,Ishmael Hyman,WR,None,0.0,0.0,324
2977631,Jehu Chesson,WR,None,0.0,0.0,325
3919510,Alex Bachman,WR,NYG,0.0,0.0,326
16763,Jordan Matthews,WR,SF,0.0,0.0,327
3124079,Cam Phillips,WR,CAR,0.0,0.0,328
3046413,A.J. Derby,TE,None,0.0,0.0,179
2576389,Jeff Heuerman,TE,None,0.0,0.0,180
2515934,Corey Grant,RB,None,0.0,0.0,264
2586700,Alan Cross,TE,None,0.0,0.0,181
17169,Ryan Hewitt,TE,None,0.0,0.0,182
2577731,Alex Ellis,TE,None,0.0,0.0,183
2574549,Sammie Coates Jr.,WR,None,0.0,0.0,329
2971023,Ricardo Louis,WR,None,0.0,0.0,330
3122839,Artavis Scott,WR,HOU,0.0,0.0,331
3915296,Michael Walker,WR,None,0.0,0.0,332
3059918,Rodney Adams,WR,None,0.0,0.0,333
3134314,Austin Roberts,TE,None,0.0,0.0,184
3929855,Chris Warren,RB,None,0.0,0.0,265
14151,Jeremy Kerley,WR,None,0.0,0.0,334
2982151,Cole Wick,TE,None,0.0,0.0,185
14583,Kamar Aiken,WR,None,0.0,0.0,335
2516316,Malcolm Johnson,RB,None,0.0,0.0,266
2577692,Brandon Wilds,RB,SF,0.0,0.0,267
3052576,Dylan Cantrell,WR,WSH,0.0,0.0,336
3932433,Alize Mack,TE,DET,0.0,0.0,186
3940587,Jesper Horsted,TE,None,0.0,0.0,187
3951441,Codey McElroy,TE,None,0.0,0.0,188
2580052,David Morgan,TE,MIN,0.0,0.0,189
16345,Nick Williams,WR,None,0.0,0.0,337
2576165,Josh Ferguson,RB,None,0.0,0.0,268
4037235,Greg Dortch,WR,ATL,0.0,0.0,338
2512593,Clive Walford,TE,None,0.0,0.0,190
2579846,Ben Koyack,TE,None,0.0,0.0,191
15845,Justin Hunter,WR,None,0.0,0.0,339
15873,Markus Wheaton,WR,None,0.0,0.0,340
14164,Aldrick Robinson,WR,None,0.0,0.0,341
3915403,Tim White,WR,None,0.0,0.0,342
3049329,Rashard Davis,WR,TEN,0.0,0.0,343
2577808,Darius Jennings,WR,None,0.0,0.0,344
3042417,Shelton Gibson,WR,None,0.0,0.0,345
3048680,Taquan Mizzell,WR,NYG,0.0,0.0,346
3047504,Andre Patton,WR,MIA,0.0,0.0,347
2476373,Jerome Cunningham,TE,None,0.0,0.0,192
3047488,Matt Flanagan,TE,None,0.0,0.0,193
2987440,Garrett Griffin,TE,None,0.0,0.0,194
2470916,Matt Lengel,TE,IND,0.0,0.0,195
3040499,Johnny Stanton,RB,CLE,0.0,0.0,269
2468368,Gabe Holmes,TE,None,0.0,0.0,196
2982804,Leonte Carroo,WR,None,0.0,0.0,348
2518678,Justin Hardy,WR,None,0.0,0.0,349
4038938,Dillon Mitchell,WR,None,0.0,0.0,350
3056476,Victor Bolden Jr.,WR,DET,0.0,0.0,351
2576868,Maurice Harris,WR,NO,0.0,0.0,352
3144062,Khari Lee,TE,None,0.0,0.0,197
2576643,Eli Rogers,WR,None,0.0,0.0,353
15102,Rishard Matthews,WR,None,0.0,0.0,354
3930901,Bruce Anderson,RB,None,0.0,0.0,270
2573343,Trevor Davis,WR,WSH,0.0,0.0,355
3119471,Emmanuel Butler,WR,None,0.0,0.0,356
3122103,Kendall Blanton,TE,LAR,0.0,0.0,198
15391,Rod Streater,WR,None,0.0,0.0,357
3122430,Chris Lacy,WR,DAL,0.0,0.0,358
3053760,Jeff Badet,WR,WSH,0.0,0.0,359
3059945,Michael Roberts,TE,None,0.0,0.0,199
3128439,Jordan Franks,TE,CLE,0.0,0.0,200
3138744,Chris Myarick,TE,MIA,0.0,0.0,201
16845,Ryan Grant,WR,None,0.0,0.0,360
3045164,Jester Weah,WR,CHI,0.0,0.0,361
4198679,Krishawn Hogan,WR,ARI,0.0,0.0,362
3915821,Tony Brown,WR,WSH,0.0,0.0,363
2513030,Geremy Davis,WR,None,0.0,0.0,364
3042373,Robert Davis,WR,None,0.0,0.0,365
3056906,Johnny Holton,WR,None,0.0,0.0,366
2576785,Rashad Greene,WR,None,0.0,0.0,367
2970457,Keenan Reynolds,WR,None,0.0,0.0,368
3134302,Jordan Lasley,WR,None,0.0,0.0,369
4040640,Darius Bradwell,RB,LAC,0.0,0.0,271
3124964,Marcus Green,WR,None,0.0,0.0,370
3894883,Isaac Whitney,WR,ARI,0.0,0.0,371
2980061,Keon Hatcher,WR,None,0.0,0.0,372
4046676,Tony Jones Jr.,RB,None,1.3,8.0,157
2591718,Marken Michel,WR,CAR,0.0,0.0,373
3116680,Austin Proehl,WR,SF,0.0,0.0,374
3051857,J'Mon Moore,WR,HOU,0.0,0.0,375
3115366,Malachi Dupre,WR,LAC,0.0,0.0,376
2977874,Mose Frazier,WR,CAR,0.0,0.0,377
2980238,Alonzo Russell,WR,None,0.0,0.0,378
16946,Bruce Ellington,WR,None,0.0,0.0,379
2577645,Bradley Marquez,WR,None,0.0,0.0,380
3047490,Janarion Grant,WR,None,0.0,0.0,381
3049249,Lance Lenoir Jr.,WR,None,0.0,0.0,382
17205,Freddie Martino,WR,None,0.0,0.0,383
2576498,Charone Peake,WR,None,0.0,0.0,384
3051650,Darvin Kidsy,WR,SEA,0.0,0.0,385
2988624,Riley McCarron,WR,None,0.0,0.0,386
15503,Deonte Thompson,WR,None,0.0,0.0,387
3051923,Stacy Coley,WR,None,0.0,0.0,388
3910176,Kristian Wilkerson,WR,NE,0.0,0.0,389
3128251,Simmie Cobbs Jr.,WR,None,0.0,0.0,390
3895835,Jake Bargas,RB,MIN,0.0,0.0,272
3127313,Tristan Vizcaino,K,LAC,12.0,6.5,40
3049290,Kevin Rader,TE,PIT,0.0,0,202
4040629,Antonio Williams,RB,BUF,20.8,0,99
3121378,Matt Sokol,TE,LAC,0.0,0,203
3125999,Nate Becker,TE,BUF,0.0,0,204
4041703,Matthew Cole,WR,SF,0.0,0,391
4052137,Chris Rowland,WR,ATL,0.0,0,392
