id,name,position,team,total_points,projected_total_points,rank
3127310,Drew Sample,TE,CIN,5.5,0.0,95
4241723,Damion Willis,WR,CIN,12.7,0.0,153
3609,Josh McCown,QB,PHI,0.76,0.08,61
2517017,Sean Mannion,QB,MIN,-1.46,12.15,130
15948,Matt Barkley,QB,BUF,5.96,11.82,57
3123075,Braxton Berrios,WR,NYJ,12.5,1.81,155
2520698,Cameron Meredith,WR,NE,0.0,0.0,230
2576804,Nick O'Leary,TE,JAX,23.4,1.47,61
4212989,Dan Arnold,TE,ARI,28.7,2.82,52
4039057,Lil'Jordan Humphrey,WR,NO,0.0,0.0,231
2977665,Chad Kelly,QB,IND,0.0,0.0,72
3120590,Easton Stick,QB,LAC,0.0,0.0,73
3915381,John Kelly,RB,LAR,0.9,0.0,146
2566659,Seth DeValve,TE,JAX,20.0,5.39,68
14851,Terrelle Pryor Sr.,WR,None,0.0,0.0,232
2521161,Zach Zenner,RB,MIA,2.7,5.99,133
14085,Virgil Green,TE,LAC,18.3,0.88,70
2514206,Blake Bell,TE,KC,10.7,2.48,87
3126002,Christian Blake,WR,ATL,14.6,5.68,147
3122920,Ryan Izzo,TE,NE,20.4,0.0,65
9614,Marcedes Lewis,TE,GB,29.1,1.99,51
2578377,Josh Perkins,TE,PHI,19.2,5.01,69
2577189,Brett Hundley,QB,ARI,6.06,0.23,55
2576581,Chris Moore,WR,BAL,3.6,3.78,192
11258,Chris Johnson,RB,None,0.0,0.0,174
2975674,Robert Tonyan,TE,GB,21.0,2.06,64
3002265,Dwayne Washington,RB,NO,7.1,0.0,122
3134448,Tremon Smith,RB,PHI,0.0,0.58,175
16140,Ryan Griffin,QB,TB,0.62,0.08,62
3129302,DeShone Kizer,QB,OAK,0.0,0.05,74
2973405,Kalif Raymond,WR,TEN,25.0,0.0,137
3940587,Jesper Horsted,TE,CHI,16.7,2.68,72
11278,Matt Forte,RB,None,0.0,0.0,176
4035006,Elijah Holyfield,RB,PHI,0.0,0.0,177
15058,Blair Walsh,K,None,0.0,0.0,45
15893,Andre Ellington,RB,None,0.0,0.0,178
11439,Pierre Garcon,WR,None,0.0,0.0,233
15864,Geno Smith,QB,SEA,0.0,0.07,75
2573974,Tyler Ervin,RB,GB,3.1,4.09,131
13197,Sam Bradford,QB,None,0.0,0.0,76
13272,Ed Dickson,TE,SEA,0.0,0.0,124
4420894,Christian Wade,RB,BUF,0.0,0.0,179
3120588,Darrius Shepherd,WR,GB,-1.4,1.46,404
14099,Luke Stocker,TE,ATL,9.3,1.52,90
2970726,Maxx Williams,TE,ARI,33.7,2.27,47
2578718,Taylor Bertolet,K,None,0.0,0.0,46
12601,Mike Wallace,WR,None,0.0,0.0,234
9329,Nick Novak,K,None,0.0,0.0,47
3044720,Joshua Dobbs,QB,JAX,0.0,0.0,77
3123986,Mike Thomas,WR,LAR,2.4,0.18,202
3045169,Tim Boyle,QB,GB,-0.1,0.08,126
14005,DeMarco Murray,RB,None,0.0,0.0,180
3122168,Trent Sherfield,WR,ARI,10.0,0.0,161
2518678,Justin Hardy,WR,ATL,29.0,1.61,133
2511109,Trevor Siemian,QB,NYJ,0.12,0.0,63
3895857,Damion Ratley,WR,CLE,32.0,3.22,126
3046401,Keith Kirkwood,WR,NO,0.0,0.0,235
2512197,Rod Smith,RB,OAK,0.0,0.28,181
2969241,Ben Braunecker,TE,CHI,14.9,0.0,77
3043097,Cameron Artis-Payne,RB,None,0.0,0.0,182
3042373,Robert Davis,WR,PHI,2.7,3.41,199
14135,Anthony Sherman,RB,KC,4.1,0.56,128
3843603,Jazz Ferguson,WR,None,0.0,0.0,236
4424106,Gunner Olszewski,WR,NE,2.4,0.0,203
3039723,T.J. Logan,RB,TB,3.3,0.0,130
2972515,Cooper Rush,QB,DAL,0.0,0.07,78
3052061,Luke Falk,QB,NYJ,8.64,0.77,54
3117256,Dalton Schultz,TE,DAL,1.1,0.52,111
3933064,John Ursua,WR,SEA,1.6,0.0,207
16795,Austin Seferian-Jenkins,TE,None,0.0,0.0,125
3728262,Ray-Ray McCloud,WR,BUF,-2.0,6.17,407
14032,Torrey Smith,WR,None,0.0,0.0,237
3915536,Mike Weber,RB,KC,0.0,0.0,183
3929927,Karan Higdon,RB,HOU,0.0,0.0,184
16945,De'Anthony Thomas,WR,BAL,1.6,3.32,208
3699902,Stanley Morgan,WR,CIN,3.3,0.0,195
16227,Russell Shepard,WR,NYG,4.0,0.0,188
3139602,D'Ernest Johnson,RB,CLE,12.2,0.56,105
2971589,Paul Perkins,RB,DET,4.3,18.32,127
16880,TJ Jones,WR,NYG,11.3,0.85,158
2979520,C.J. Beathard,QB,SF,0.0,0.0,79
13387,Michael Hoomanawanui,TE,None,0.0,0.0,126
2519013,Daniel Brown,TE,NYJ,16.7,3.43,73
2974365,Danny Vitale,RB,GB,13.5,0.0,103
1440,Phil Dawson,K,None,0.0,0.0,48
11788,Danny Woodhead,RB,None,0.0,0.0,185
13203,C.J. Spiller,RB,None,0.0,0.0,186
4061956,Ashton Dulin,WR,IND,2.7,0.42,200
3128317,Juwann Winfree,WR,DEN,0.0,0.0,238
17463,Diontae Spencer,WR,DEN,4.7,0.08,180
2576450,Derek Watt,RB,LAC,11.7,0.26,108
3042435,Kevin White,WR,None,0.0,0.0,239
2578369,Marvin Hall,WR,DET,36.3,0.0,115
9639,Anthony Fasano,TE,None,0.0,0.0,127
2970262,J.P. Holtz,TE,CHI,12.6,1.32,83
17130,Travis Coons,K,None,0.0,0.0,49
4459,Carson Palmer,QB,None,0.0,0.0,80
13587,Chris Ivory,RB,None,0.0,0.0,187
2978887,Roberto Aguayo,K,None,0.0,0.0,50
2979501,Nate Sudfeld,QB,PHI,0.0,0.0,81
3929924,Zach Gentry,TE,PIT,0.9,0.0,114
2983319,Troymaine Pope,RB,LAC,8.4,0.02,118
15102,Rishard Matthews,WR,None,0.0,0.0,240
3045141,Chris Blewitt,K,None,0.0,0.0,51
12576,Brandon LaFell,WR,None,0.0,0.0,241
3930901,Bruce Anderson,RB,IND,0.0,0.0,188
13940,James Develin,RB,NE,0.3,0.0,153
16803,Jeremy Hill,RB,None,0.0,0.0,189
3127335,Ryan Nall,RB,CHI,0.8,0.0,149
2969896,Max McCaffrey,WR,None,0.0,0.0,242
3051857,J'Mon Moore,WR,CLE,0.0,0.0,243
2576237,Thomas Rawls,RB,None,0.0,0.0,190
14193,Jacquizz Rodgers,RB,None,0.0,0.0,191
3122430,Chris Lacy,WR,DET,7.5,4.44,168
3052413,Matthew McCrane,K,PIT,0.0,0.0,52
3045264,Troy Fumagalli,TE,DEN,12.8,0.93,81
16366,Zach Line,RB,NO,8.6,0.0,116
3924318,Emanuel Hall,WR,WSH,0.0,0.0,244
3916564,Tyree Jackson,QB,BUF,0.0,0.0,82
15878,Terrance Williams,WR,None,0.0,0.0,245
3120659,Daurice Fountain,WR,IND,0.0,0.0,246
4040792,Jaleel Scott,WR,BAL,1.1,3.86,211
14879,Brock Osweiler,QB,None,0.0,0.0,83
3122818,Tommy Sweeney,TE,BUF,15.4,4.86,76
15918,Caleb Sturgis,K,None,0.0,0.0,53
11238,Darren McFadden,RB,None,0.0,0.0,192
3917668,Alec Ingold,RB,OAK,15.1,1.17,100
3123074,Tyre Brady,WR,JAX,0.0,0.0,247
17348,Xavier Grimble,TE,IND,0.8,0.0,116
3046320,Marcell Ateman,WR,OAK,12.1,0.21,156
3139522,Travis Fulgham,WR,DET,0.0,3.41,248
9530,John Kuhn,RB,None,0.0,0.0,193
2577243,Cody Kessler,QB,NE,0.0,0.0,84
2576165,Josh Ferguson,RB,WSH,0.9,0.0,147
15837,Mike Glennon,QB,OAK,4.24,0.0,59
3052897,Durham Smythe,TE,MIA,10.0,3.24,88
3119471,Emmanuel Butler,WR,NO,0.0,0.0,249
14007,Lance Kendricks,TE,LAC,6.5,0.0,92
4039253,Trevon Wesco,TE,NYJ,5.9,2.18,94
3886636,Alex Barnes,RB,TEN,0.0,0.0,194
3843217,Chandler Cox,RB,MIA,0.0,0.0,195
16969,Kapri Bibbs,RB,GB,0.0,0.0,196
2570987,Braxton Miller,WR,None,0.0,0.0,250
2977881,Paxton Lynch,QB,PIT,0.0,0.05,85
12699,Zach Miller,TE,None,0.0,0.0,128
14100,Dwayne Harris,WR,OAK,1.2,0.0,210
15952,Mike Gillislee,RB,None,0.0,0.0,197
4036335,Cedrick Wilson,WR,DAL,7.1,0.0,169
12597,Brandon Tate,WR,None,0.0,0.0,251
11247,Jonathan Stewart,RB,None,0.0,0.0,198
3047876,KhaDarel Hodge,WR,CLE,9.6,2.35,163
9635,Kellen Clemens,QB,None,0.0,0.0,86
3039968,Ishmael Hyman,WR,TB,4.4,1.66,183
3056906,Johnny Holton,WR,PIT,4.5,0.0,182
4037235,Greg Dortch,WR,CAR,-2.0,0.06,408
15653,Jamize Olawale,RB,DAL,0.0,0.0,199
